"RT @KendelCorrea_: The same bitches that hate are the ones who try to imitate.. ","2"
"Every time I see Ike I fight him cause I hate that bitch","3"
"RT @barbiebitchhhxx: @Mr_Abernasty We have a foreign exchange student from GERMANY.","1"
"RT @HONEY_iAintShit: I hate da bitches that want u but would NEVER tell u ","2"
"hate wen females say shit bout a nigga cashin out u broke bitches get on ya shit den u wont have to ask a nigga","3"
"Hanging with this bitch at school billielove http://t.co/2UfI6IKkuS","2"
"I hate thirsty bitches that shit unattractive","2"
"RT @FunnyOrTruth: I hate when a slim bitch say she's fat.","2"
"RT @Karlaay24: I hate when people take their anger out on you.. Like bitch it's not my fault that your pissed af -__-","2"
"RT @PINKDOLLASIGNZ: I hate dumb bitches","2"
"RT @Officialbre__: I hate a Disrespectful ass nigga. BITCH ill smack tf outta you","3"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"RT @Cubianaa: Y'all Bitches can't cook or clean don't go to school or work all ya'll know is Instagram twitter and vine ","2"
"@bbc_Antho hell nah dat hoe bullshit to me bitch you ain't outta school yet hoe?","3"
"I hate people who talk shit in spanish, like say shit in english you dumb old bitch","3"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"I hate when shitty stuff happens that you can't bitch about to strangers on the Internet.","2"
"hate bitches","2"
"RT @dreeleine_: I fucking hate girls on their high horse like bitch sit the fuck down","2"
"RT @Officialbre__: I hate a Disrespectful ass nigga. BITCH ill smack tf outta you","3"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"RT @darcy_meghan12: I'm in college not high school, bitch. Ill be on my phone if I want ","2"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"RT @thatsmokinbitch: The only thing I miss about high school is playing a sport","1"
"@barbiebitchhhxx who do you think showed her around the school?? ","1"
"RT @Officialbre__: I hate a Disrespectful ass nigga. BITCH ill smack tf outta you","3"
"RT @FunnyOrTruth: I hate when a slim bitch say she's fat.","2"
"""""@Cubianaa: Y'all Bitches can't cook or clean don't go to school or work all ya'll know is Instagram twitter and vine ","2"
"All these kids goin back to school and they parents callin over the side bitchs/niggas lol!","3"
"I hate this fuckin bitch","3"
"RT @LilDJ_365: I hate a bitch that like to argue and shit","3"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"Bitches hate when ya tweets relate to them","2"
"""""@Meshaeeee: I hate SOMETIMING BITCHES""""","2"
"Why this bitch at matc got on stripper heels &amp; a half shirt fucked up weave like wtf this is school hoe get some class","3"
"RT @LetsQuoteComedy: I hate when people text me hours later, trying to continue the conversation. Bitch, the feeling is gone","2"
"@Officialbre__: I hate a Disrespectful ass nigga. BITCH ill smack tf outta you","3"
"RT @LetsQuoteComedy: I hate when people text me hours later, trying to continue the conversation. Bitch, the feeling is gone","2"
"Reasons I hate school.... 3. Trying to go to class and getting stuck in the traffic jam of freshmen #movebitch","2"
"@CaliEric go fight w/ the school bout how these 2 big bitches on the bus ain't gon call my girl a bitch &amp; tell her shut the f up Fun day lol","3"
"""""@_TweetThisBITCH: I'm happy I didn't have class or work today in this rain. I hate rain and I just got my hair done un un lol""""","1"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"RT @Bitchh_status: If you hate me so much then why do you constantly still talk about me","1"
"Bumpin music in the student center, im cool with that #bitchdontkillmyvibe","1"
"RT @LOHANTHONY: going to try to not stab a bitch on my first day of school today let's see how this goes","2"
"RT @LetsQuoteComedy: I hate when people text me hours later, trying to continue the conversation. Bitch, the feeling is gone","2"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"@Quelo__: I fuckin hate this bitch ","3"
"I hate when teachers makes us do this like no bitch swerve cuz you now dam right you ain't getting one from me ","2"
"RT @LOHANTHONY: going to try to not stab a bitch on my first day of school today let's see how this goes","2"
"@jburnone: Why u hate Monday, u don't work or go to school bitch!","2"
"@jburnone: Why u hate Monday, u don't work or go to school bitch!","2"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"Yo s/o to Gary cuz I get to go to school with him too @Rgaryobrien #gman #peacebitchballsweat","1"
"I hate securities they always tell me not to skate on campus ....BITCH ASS NIGGA I PAY FOR THIS SHIT","3"
"RT @LOHANTHONY: going to try to not stab a bitch on my first day of school today let's see how this goes","2"
"Bitch ass school","2"
"Damn I hate a shy bitch","2"
"RT @LOHANTHONY: going to try to not stab a bitch on my first day of school today let's see how this goes","2"
"just saw the first school bus on the road today, have fun bitches","1"
"Don't you hate when people you're not friends with anymore talk about you like bitch bye","2"
"RT @tGreene__: Ask.fm is just a website for bitches who hate you but scared to say it, bitches that wanna be in your business, and bitches ","2"
"Sucks for all you bitches that have to wake up at 6 in the morning and go to school while I sleep in.","2"
"RT @indamix_saan: Bitches hate when ya tweets relate to them","2"
"RT @Obey_PrinceDre: I hate it when I'm eating cereal and the last three pieces are like """"Catch me if you can bitch!"""" ","1"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"I hate when a boy calls a girl a """"bitch"""" ","1"
"RT @LOHANTHONY: going to try to not stab a bitch on my first day of school today let's see how this goes","2"
"RT @indamix_saan: Bitches hate when ya tweets relate to them","2"
"hate it when bitches stare at me like if I owe em something aha bye bitch ","2"
"RT @TopN0tch_Bitch: I hate feeling like i don't have enough money for stuff","1"
"Hate when bitches wanna fight me over a boy , LIKE FUCK ?","2"
"RT @FunnyOrTruth: I hate when a slim bitch say she's fat.","2"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"RT @NIKIKARMEN: Hate it when you just accuse me without a thought. Bitch","2"
"RT @LOHANTHONY: going to try to not stab a bitch on my first day of school today let's see how this goes","2"
"RT """"@jburnone: Why u hate Monday, u don't work or go to school bitch!""""","2"
"RT @abby_villasenor: I hate when professors ask 'tell me something interesting about you?' Bitch idk maybe that I'm fucking fabulous","2"
"RT @FunnyOrTruth: I hate when a slim bitch say she's fat.","2"
"I hate thirsty bitches more than thirsty niggas ..","3"
"RT @Obey_PrinceDre: I hate it when I'm eating cereal and the last three pieces are like """"Catch me if you can bitch!"""" ","1"
"RT @Obey_PrinceDre: I hate it when I'm eating cereal and the last three pieces are like """"Catch me if you can bitch!"""" ","1"
"""""Fierce grade 12 bitches who rule the school and eat pulled pork grilled cheese on special occasions"""" - @Vanessa___x #thedreamlife","1"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"RT @Precious_Terri: Hate when bitches wanna fight me over a boy , LIKE FUCK ?","2"
"Back in elementary #school, if you were line leader, everyone else was your #bitch.","2"
"@KupkakeKami: this bitch wear scrubs to work tho like we aren't in a medical facility lmao I hate wen ppl do that","2"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"RT @RichesNBitches_: Its all about timing.....I must say my timing fucked up.....ever had the right one at the wrong time? I swear I hate t","1"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"These bitches love money, these niggas love hate","3"
"Can't understand a word this bitch sayin... Hate this class soo much","2"
"Why u hate weekdays, u don't work or go to school bitch!","2"
"RT @Dom_Dollaz: I hate when bitches say let me kno b4 u bust when they givin head ","2"
"honestly hate being around bitter people when partying like bitch take a shot for yourself","1"
"I HATE bitches!  -_-","2"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"RT @jburnone: Why u hate Monday, u don't work or go to school bitch!","2"
"RT @LOHANTHONY: going to try to not stab a bitch on my first day of school today let's see how this goes","2"
"I hate when people call my house and every time they say """"hi Danielle it's ____"""" like bitch I have caller Id I know who it is.","2"
"i hate when ppl touch me  step back bitch ! ion een know you !","2"
"I hate bitch ass niggas","3"
"RT @stevenova_: I hate securities they always tell me not to skate on campus ....BITCH ASS NIGGA I PAY FOR THIS SHIT","3"
"@depresedgirl the same as every year just ignoring bitches I guess you'll get used to your new school in no time don't worry","2"
"RT @indamix_saan: Bitches hate when ya tweets relate to them","2"
"hate wen ppl have a attitude at their job, bitch didnt nobody tell yo ass to work here ! ole negative ass !","2"
"RT @Meshaeeee: I hate SOMETIMING BITCHES","2"
"RT @FlyerthanaBYRD: Damn I hate a shy bitch","2"
"""""I hate to see a bitch in the club , ain't bout shit , but thinks she the motherfucking world """" -gotti","3"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"seriously i hate you so much bitch!!","3"
"This is why I don't trust anyone in school, fucking bitch.","3"
"I fucking hate this bitch. You did the same fucking thing I did lol","3"
"RT @MrLondon_: I hate it when I'm eating cereal and the last three pieces are like """"Catch me if you can bitch!"""" ","1"
"RT @jburnone: Why u hate Monday, u don't work or go to school bitch!","2"
"RT @maddiemaclean: """"Fierce grade 12 bitches who rule the school and eat pulled pork grilled cheese on special occasions"""" - @Vanessa___x #th","2"
"RT @kcdelrox: """"We're happy. Bitches hate that.""""","2"
"@EndiAllamani: I'm gonna be that bitch that wears a sweater from the first day of school until the last #alwayscold same though","1"
"I hate a goofy ass dumb ugly homeless want drama never grow tf up my hair can't grow longer than a cm ass bitch","3"
"RT @LOHANTHONY: going to try to not stab a bitch on my first day of school today let's see how this goes","2"
"RT @___STACK: I hate bitches that wake up mad at the world. ","2"
"I almost killed that bitch on the interstate this morning. You made me late for class, not that I care about that, but I still hate you now.","2"
"I hate joe bitches but I hate joe ass niggas even more!!!!!!","3"
"@zatyyyyyyyyyy_: seriously i hate you so much bitch!!","3"
"School is anything but bitchin'","2"
"@TEAMxZAYN oh offc you can, but if they say one more word to you, i'll go to your fucking school and to that fucking bitches","3"
"I hate that bitch","3"
"RT @Everydayiz1225: Bitches hate Draya sooooooo bad... and the main ones probably stand in the regular to meet the rapper that's only there","1"
"RT @Obey_PrinceDre: I hate it when I'm eating cereal and the last three pieces are like """"Catch me if you can bitch!"""" ","1"
"RT @RonzLdn: I hate clingy bitches","2"
"I hate when I send important text messages, and bitches don't text me back!","2"
"""""@jburnone: Why u hate Monday, u don't work or go to school bitch!""""","2"
"That's nice... Today is the 2nd Tuesday of my school year so quit your bitching","2"
"hate stuck up bitches","2"
"But when I'm at school I don't see no bad bitches so maybe that's not true lol","1"
"@nidacansinguler BITCH PLEASE I DON'T KNOW WHO ARE YOU, HOW CAN I HATE U?","2"
"@Mondo_Montana: Bad bitches go to work school and hit the gym","1"
"Bitch you just don't treat people like shit. Karmas gonna stab you hard someday you fucking bully","3"
"bitch please I fucking hate lizards oh my god","2"
"@RebeccaJordan4 She's being a fucking bitch... if I was in her position I'd do anything to get my partner's kids to like me, not hate me.","3"
"Lol naw bitch where you been,i bern chilling tryna get ready for school. RT @Define_Loyal: @_ReneMaria_ bitch where you been? lol","2"
"bought no new clothes for school bc too fabby for bitches","2"
"RT @LOHANTHONY: going to try to not stab a bitch on my first day of school today let's see how this goes","2"
"hate stuck up bitches","2"
"So many people spend all day bitching about school, all have you know i'm having a wonderful time hating my professors with fellow students!","2"
"RT @PerezofEric: honestly hate being around bitter people when partying like bitch take a shot for yourself","2"
"Bitches hate me but it's cool","2"
"RT @IThinkImTspoon: i hate a liara cheater and a sneaky ass bitch ","2"
"RT @elgotti___: I hate joe bitches but I hate joe ass niggas even more!!!!!!","3"
"RT @LyssaAlia: @zatyyyyyyyyyy_: seriously i hate you so much bitch!!","2"
"Damn I hate a bitch that like to argue n shit","2"
"RT @zatyyyyyyyyyy_: seriously i hate you so much bitch!!","2"
"Go away bitch,go away from my life I hate u. Ew.","2"
"RT @SebrinaTooRaww: Bitches are dresses to school like they going to the club","2"
"@iMadeA_MERCEDES don't hate bitch!","2"
"FUCK is up with people from my town hating on low lifes? cool you have a job, dont hate on me nigga (bitch)","3"
"\()/ suck my dick bitches , I still don't have school for a whole freakin month \()/","3"
"RT @LaTavitaLoca: Sum yall bitches little af&amp; still in school. ..umm why tf u on my tl again?","2"
"RT @LOHANTHONY: going to try to not stab a bitch on my first day of school today let's see how this goes","2"
"I literally hate her so much. Like you're a bitch :)","3"
"RT @MiasTheOne_: I went to high school with you. Bitch, you been a rat.","3"
"I hate working in a company full of men. If I smile, I'm being a trashy flirt. If I mind my own business I am being a bitch &amp; I should smile","2"
"RT @KeePiiTCLaSSy: @MeezyThePoetist: Bitches love to hate on the next bitch lol ","2"
"All these bitches from my school &lt;&lt;&lt;&lt;&lt;","2"
"RT @abby_villasenor: I hate when professors ask 'tell me something interesting about you?' Bitch idk maybe that I'm fucking fabulous","2"
"RT @LOHANTHONY: going to try to not stab a bitch on my first day of school today let's see how this goes","2"
"My teacher just told us how she """"beat the shit out of a bitch in high school and shot the window out in front of her with a pistol"""" ","2"
"RT @LOHANTHONY: going to try to not stab a bitch on my first day of school today let's see how this goes","2"
"RT @Prettyy_Arii: """"@Precious_Terri: Hate when bitches wanna fight me over a boy , LIKE FUCK ?""""RFTTTT","2"
"RT @Obey_PrinceDre: I hate it when I'm eating cereal and the last three pieces are like """"Catch me if you can bitch!"""" ","1"
"RT @TopN0tch_Bitch: I hate feeling like i don't have enough money for stuff","1"
"Singing I hate being sober and some girl just gave me the dirtiest look #bitchbye","1"
"I hate a bleeping ass bitch","2"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"God I fucking hate seeing your fucking ugly bucktoothed face #bitch #ratchethoe #fattass","3"
"I hate yu bitch","3"
"School isn't even bad I personally don't see why so many people bitch about it","2"
"RT @Obey_PrinceDre: I hate it when I'm eating cereal and the last three pieces are like """"Catch me if you can bitch!"""" ","1"
"The coworker that I had to prove wrong yesterday just tried to school me on Ryan Gosling. Bitch, please. Do not mess with the Master.","2"
"Have hoes over summer but doing school gotta have a smart bitch someone gotta do my work","2"
"Bitches hate me lmaoooo","2"
"@MartinFreeBitch //I hate them","2"
"I should get a bitch pregnant, drop out of school, and start a music career","2"
"Love me or hate me , bitch yu WATCHING !! #facts","2"
"I hate bitchs dat gossip all day er day #chill worry bout yaself","2"
"@Michael5SOS school starts tomorrow. PRAY FOR ME!!!! i swear those bitches are so fake and ugh, just pray that i won't punch a bitch","2"
"RT @Obey_PrinceDre: I hate it when I'm eating cereal and the last three pieces are like """"Catch me if you can bitch!"""" ","1"
"My conscience is such a bitch sometimes. I hate that it's like that cause i stay feeling bad over small things.just go away.","1"
"So jealous of everyone returning to school. I'll be back in a year, bitches.","2"
"My bitches be chosen at school talking about there's always somebody new CTFU","2"
"I hate when hoe bitches try to kiss me","3"
"RT @jburnone: Why u hate Monday, u don't work or go to school bitch!","2"
"i got older and stopped being social. in high school i use to have a thousand friends(90% of em weird bitches)&amp; a billion associates","1"
"@Im_HueyShen Dei bitch, tomorrow got some taklimat for trials. They'll be handing out some shit so come to school.","2"
"RT @Ganguera_: i hate when people take my stuff don't touch my shit bitch.","2"
"RT @BiebersBitchoxo: Hate my schedule, hate it so much ughhhhh","1"
"RT @FunnyOrTruth: I hate when a slim bitch say she's fat.","2"
"RT @DaBoiBeezy: I hate a bleeping ass bitch","3"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"@_HandsomeASS: Bitches in school talkin bout """" its cuddling weather """" no bitch its you 19 and still ain't pass yo OGT weather LMAO ","2"
"RT @thatsmokinbitch: On the outside I used to look happy but inside I was battling so many emotions I didn't think I'd survive to graduate ","1"
"RT @cruMbs_2_loAfs: I hate bitchs dat gossip all day er day #chill worry bout yaself","2"
"RT @1JoyStick_: I hate thirsty bitches more than thirsty niggas ..","3"
"RT @TheRealMzSexy: Bitches gon always HATE so i let em!!!!","2"
"I hate two faced bitches!","2"
"Fuck fuck I hate this bitch","3"
"smh i swear i hate this bitch i work wit...shes so fake...n ive told her about herself..n shes a confirmed whore...i jus try to keep my dist","3"
"RT @jodiebarry_: I was getting my school bag fixed &amp; the guy working said I should really invest in a jansport bag. I said pulease bitch th","2"
"RT @FieldFamGreg: """"@Meshaeeee: I hate SOMETIMING BITCHES""""","2"
"Ha ha ha ha ha""""@Obey_PrinceDre: I hate it when I'm eating cereal and the last three pieces are like """"Catch me if you can bitch!"""" ","1"
"I hate a nigga that always tryna keep up with a bitch , nigga gone bout your business and let me handle mines .. ","3"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"These bitches in my class doing jumps &amp; shit this NOT cheer school TF","2"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"RT @LOHANTHONY: going to try to not stab a bitch on my first day of school today let's see how this goes","2"
"RT @ARIVNV: I hate ppl like Draya, always down talking the next. Humble yourself lil bitch.","2"
"Um OK SO BASICALLY BITCHES IN MY SCHOOL TALKS LIKE SOME BRITISH WHITE MOTHERFUCKIN KID UM JUST NO YOUR ASIAN U DUMBASS","3"
"Haters gonna hate me but a bitch can't change me.","2"
"My LRT ! &gt;&gt;&gt;&gt;&gt; I hate when bitches say that ! ","2"
"RT @jburnone: Why u hate Monday, u don't work or go to school bitch!","2"
"""""@CODEREDDD: I hate when niggas run they mouth to females like a bitch"""" RT #FuckNigga","3"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"I don't know whether to dye my hair dark blue, black or dark red. MLEUGH -dark colours because school is a bitch-","2"
"I Hate Joe Bitches","2"
"I hate it when I'm singing and people join in. Bitch, this ain't Glee.","2"
"the teacher is a fattas bitch. i hate her","3"
"I hate bill collectors , bitch ass Conns know not to call me no more .! Hoe I jus paid y'all , ppl be tryna get ova !","2"
"""""@IThinkImTspoon: i hate a liara cheater and a sneaky ass bitch """"","3"
"This Nigga Making Us Stand Up &amp;&amp; Introduce Ourselves , Bitch This College , Not Grade School ! Yea I Got Mad !","3"
"So many bitches from high school look so busted now thank God I missed out","2"
"RT @frnksbitches: I'm not looking forward to school","1"
"RT @indamix_saan: Bitches hate when ya tweets relate to them","2"
"RT @Lust4Latte: I hate when hoe bitches try to kiss me","2"
"Im gonna get back to school and be the whitest bitch thete like deadass wow","3"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"I mean yal broke bitches wanna hate on MILEY CYRUS? Why you hating on a girl YOUR age? She can pay for your whole life's partying and drugs","2"
"RT @elgotti___: I hate joe bitches but I hate joe ass niggas even more!!!!!!","3"
"@LOHANTHONY: going to try to not stab a bitch on my first day of school today let's see how this goes ","2"
"I hate when I see or hear people asking someone """"who did you hair?"""" .. Bitch you don't know them .","2"
"I hate a tic for Tac ass Bitch","2"
"@SebrinaTooRaww: Bitches are dresses to school like they going to the club !!","2"
"RT @MacheallaMartin: Going to try not to stab a bitch on the first day of school, but well see","2"
"RT @TheFunnySayings: Back in elementary school, if you were line leader, everyone else was your bitch.","2"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"RT @darcy_meghan12: I'm in college not high school, bitch. Ill be on my phone if I want ","2"
"I hate when bitches caption be 2 paragraphs for one pic.","2"
"Bitches be like ew i hate them... next day hanging out with my best friend&lt;33 like what..??","2"
"@juzhten - then you've got a thing coming, ugh my school is full of fake ass bitches","3"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"I hate y'all rude bitches","2"
"RT @_smokeahontis: i hate when ppl touch me  step back bitch ! ion een know you !","2"
"Its just a few bitches outchea i really cnt stand ugh I hate dem hoes","3"
"RT @Mondo_Montana: Bad bitches go to work school and hit the gym","2"
"I hate a stupid bitch named joel fuck you nigga","3"
"Mr.Son of a bitch Hernandez is never fucking here I only saw him the fucking first day of school!!","3"
"Everyday its a bitch saying one of the following : I dnt fck wit bitches, I hate ppl, bitches fake, I have haters, sneaky bitches etc....","3"
"RT @DamnJaz: @_HandsomeASS: Bitches in school talkin bout """" its cuddling weather """" no bitch its you 19 and still ain't pass yo OGT weather","2"
"RT @alixthomas36: @FunnyOrTruth: I hate when a slim bitch say she's fat. @linton_xo  lol","2"
"i hate you bitch !","2"
"@Kush_Amor_: My LRT ! &gt;&gt;&gt;&gt;&gt; I hate when bitches say that ! ","2"
"I hate sideline hoes. Bitches who want to ruin relationship hoes. And needy hoes!!","3"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"RT @LOHANTHONY: going to try to not stab a bitch on my first day of school today let's see how this goes","2"
"RT @cruMbs_2_loAfs: I hate bitchs dat gossip all day er day #chill worry bout yaself","2"
"I hate when dumb bitches just stop randomly in the hallway like MOOOOOOOOVE BIIIIITCH !!","2"
"RT @LOHANTHONY: going to try to not stab a bitch on my first day of school today let's see how this goes","2"
"@ashleebiddle: Missin @PEARLiN_PooRe aw miss you too! now go to school &amp; succeed stop bitching ","2"
"Ya'll bitchin about school and I'm just here eatin jingos","1"
"""""@PrettyGirl_Mo3: I hate a nigga wid bitch ways.""""","3"
"""""@JetIsRoyalty: I hate when I see or hear people asking someone """"who did you hair?"""" .. Bitch you don't know them ."""" Lmao yaaaas","2"
"I hate when people bitch about school being """"stressful"""" when they've got average classes","2"
"RT @MADjr6: I hate a stupid bitch named joel fuck you nigga","3"
"That was me ._.""""@LetsQuoteComedy: I hate when people text me hours later,  trying to continue the conversation.  Bitch,  the feeling is gone","2"
"""""@PincheeMariaaah: I FUCKING HATE WHEN PEOPLE CALL ME """"MARIA"""" or """"ANGELINA"""". THATS NOT MY GOD DAMN NAME BITCH!"""" chill","3"
"I hate when people talk shit about people with tattoos """"it's gonna stay on your body forever"""" bitch I was aware the day I got it. Fuck off ","2"
"Hate to see a on dick ass nigga. Worst than a on dick ass bitch. Im telling ya.","3"
"RT @jburnone: Why u hate Monday, u don't work or go to school bitch!","2"
"My school is full of bitches and douchebags.","3"
"I really be laughing so hard to myself at school cause Bitches be having to put on heels and shit to be cute ","2"
"RT @DamnJaz: @_HandsomeASS: Bitches in school talkin bout """" its cuddling weather """" no bitch its you 19 and still ain't pass yo OGT weather","2"
"RT @DamnJaz: @_HandsomeASS: Bitches in school talkin bout """" its cuddling weather """" no bitch its you 19 and still ain't pass yo OGT weather","2"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"What happen to the good ol' days where you dropped out of high school, knock a bitch up, and start a rap career?#41yearoldvirgin","2"
"RT @BJayBlast: You can't trust these First Week of School Bad Bitches. You gotta wait til they run outta new clothes &amp; take the weave out.","2"
"goddamn I fucking hate all of you fucking bitches you all piss me off ugh dont get butthurt but seriously","3"
"RT @Daaae__: """"@JetIsRoyalty: I hate when I see or hear people asking someone """"who did you hair?"""" .. Bitch you don't know them ."""" Lmao yaaaas","2"
"hate using public toilets. Bitches need to learn to urinate without pissing on the seat. ","2"
"""""@_HandsomeASS: Bitches in school talkin bout """" its cuddling weather """" no bitch its you 19 and still ain't pass yo OGT weather""""ctfu","2"
"RT @zatyyyyyyyyyy_: seriously i hate you so much bitch!!","3"
"RT @__bitchforever: is school over yet? can I graduate?","1"
"I hate when girls admit that they're a bitch and then laugh about it #what #thatsnotagoodthing","2"
"""""@chaaachiii_: How tf does my mom expect me to be all happy when she's over here bitchin &amp; I'm about to go to the worst school ever"""" RMFT","2"
"@OhMyStylessss yeah you would hate them. Bitcheeaash","3"
"God i hate dumb bitches.","2"
"Starting my school day with 'booty me down' oh okay I guess I'm a bad bitch now ","2"
"RT @IamBrokenBitch: I hate when people think i am kiding when i say that my idol saved me. like it's true i am not lying !","1"
"These bitches at my school is just dog face ugly","2"
"But I cant Wait To Go Back To School &amp; Stunt On All Those Bitches I Dont Like ","2"
"RT @cruMbs_2_loAfs: I hate bitchs dat gossip all day er day #chill worry bout yaself","2"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"RT @BUG_BTB: hate stuck up bitches","2"
"im just at school for the bitches nigga","3"
"RT @monroebitchhhh_: @ConqueredMayhem: high school aint shit to be honest.","1"
"THOSE BITCHES FROM MY SCHOOL IS DRIVING ME CRAZY IN GONNA SMACK THEM IN THE FACE IF THEY DON'T SHUT THE FUCK UP NOW","3"
"RT @FunnyOrTruth: I hate when a slim bitch say she's fat.","2"
"I absolutely hate group projects Bitches never wan do shit ","2"
"Bitches hate me bc i aint in shit hole mmhmm","2"
"RT @SqueekDaly: getting a text from the school saying we wear our PE gear in tomorrow has made my day #Tybitches","1"
"RT @MoneyMonroe101: """"@CODEREDDD: I hate when niggas run they mouth to females like a bitch"""" RT #FuckNigga","3"
"I swear I hate a bum ass bitch","3"
"RT @Adrieanaaa_: But I cant Wait To Go Back To School &amp; Stunt On All Those Bitches I Dont Like ","2"
"""""@SteveStfler: I hate when bitches are like """"smoking isn't cute""""... Bitch, aint nobody trynna be cute, we are trynna get high.""""","2"
"RT @LOHANTHONY: going to try to not stab a bitch on my first day of school today let's see how this goes","2"
"All I see on twitter is ppl bitchin about school and your occasional turd askin what they should do today... Lol","2"
"NIGGAS REALLY SEND HATE THRU DA BITCHES!! PROLLY ONE OF DA REALIST THINGS I EVER HEARD","3"
"RT @FLYJET7: Damn I hate a bitch that like to argue n shit","2"
"Man I gotta go buy some school clothes today and getting my hair cut gunna be looking fresh #ClassOf2014 #SeniorBitch","1"
"RT @AyoBigDick: Mr.Son of a bitch Hernandez is never fucking here I only saw him the fucking first day of school!!","3"
"I hate this bitch straight up http://t.co/4n5ZRGZ1Lm","3"
"RT @Officialbre__: I hate a Disrespectful ass nigga. BITCH ill smack tf outta you","3"
"Bitches be at school but can't text back @Mcweezy34 lmfao","2"
"RT @AContizano: I hate how sports media is all TP ask the time NOW. I'm gonna get a tattoo on my forehead: """"I told you bitches in May TP wa","2"
"I hate calling women """"bitches"""" but the bitches love it.","2"
"I fucking hate Toledo buses with a fucking passion. Like how am I pose to get to work everyday if these bitches don't come on time","2"
"@SkinnyGirlSwag yeah lmao bitches use to have car seats and shit going to school. Fuck a bookbag","2"
"Omgggggggg someone is finally 21!!! Time to rage like we are in high school all over again!  Youuuuu @kgutrich #senioryear21bitch","1"
"RT @ExquisiteBri: I hate when people say if you dress cute for school you're trying to impress someone. Like no bitch, maybe I just like to","2"
"Miley will always be my good girl. she's not a bad bitch, I hate it","2"
"@Adrieanaaa_: But I cant Wait To Go Back To School &amp; Stunt On All Those Bitches I Dont Like ","2"
"@TMC_Frank aye what school you at bitch","2"
"RT @jburnone: Why u hate Monday, u don't work or go to school bitch!","2"
"I Let A Bitch hate all they want. They take one look &amp; already feel some type of way;","2"
"RT @Obey_PrinceDre: I hate it when I'm eating cereal and the last three pieces are like """"Catch me if you can bitch!"""" ","1"
"RT @jburnone: Why u hate Monday, u don't work or go to school bitch!","2"
"I hate when people ask me what my GPA was in high school, like bitch that's none of your business.. ","2"
